Date(Y.YYY),Rain(mm)
1972.832,0.1
1972.835,0.2
1972.837,0
1972.84,0
1972.843,0.1
1972.846,0
1972.848,1.3
1972.851,9.1
1972.854,0
1972.857,5.7
1972.859,0
1972.862,0
1972.865,14.4
1972.867,0
1972.87,0
1972.873,4.5
1972.876,0.1
1972.878,0
1972.881,3.4
1972.884,8.2
1972.887,1.6
1972.889,0
1972.892,0
1972.895,0
1972.898,0
1972.9,1.5
1972.903,0
1972.906,2.1
1972.908,0
1972.911,7.4
1972.914,1.1
1972.917,8
1972.919,5.4
1972.922,0.4
1972.925,6.2
1972.928,16.9
1972.93,15.4
1972.933,0.4
1972.936,3.1
1972.939,5.6
1972.941,0
1972.944,5.3
1972.947,4
1972.949,0.3
1972.952,0
1972.955,1.7
1972.958,0.2
1972.96,0
1972.963,0.2
1972.966,0
1972.969,0
1972.971,0
1972.974,0
1972.977,0
1972.98,0
1972.982,0
1972.985,1.3
1972.988,0.9
1972.99,0
1972.993,0.2
1972.996,0
1973.001,0.2
1973.004,0
1973.007,0.4
1973.01,0.6
1973.012,0
1973.015,0
1973.018,0.1
1973.021,0.1
1973.023,0
1973.026,0
1973.029,0
1973.032,0
1973.034,0.8
1973.037,6.4
1973.04,1.8
1973.042,0
1973.045,0.1
1973.048,0.1
1973.051,0.5
1973.053,1.8
1973.056,0.1
1973.059,0.7
1973.062,0
1973.064,0
1973.067,0
1973.07,2
1973.073,0
1973.075,0
1973.078,0
1973.081,0.7
1973.084,0.2
1973.086,0
1973.089,0.2
1973.092,0
1973.095,0
1973.097,0
1973.1,0
1973.103,0.7
1973.105,1.6
1973.108,0
1973.111,0.5
1973.114,0
1973.116,6.5
1973.119,0.1
1973.122,0
1973.125,0
1973.127,0
1973.13,0
1973.133,0
1973.136,0.4
1973.138,0
1973.141,0.6
1973.144,0.3
1973.147,0.9
1973.149,0
1973.152,0
1973.155,0
1973.158,0
1973.16,0
1973.163,1.6
1973.166,0
1973.168,0
1973.171,0
1973.174,1.5
1973.177,0.8
1973.179,0
1973.182,0
1973.185,0
1973.188,0
1973.19,0
1973.193,0
1973.196,0
1973.199,0.1
1973.201,0
1973.204,0
1973.207,0
1973.21,0
1973.212,0
1973.215,0
1973.218,0
1973.221,0
1973.223,0
1973.226,2.2
1973.229,1.5
1973.232,0
1973.234,0
1973.237,0
1973.24,0
1973.242,2.1
1973.245,0.1
1973.248,7.3
1973.251,1.4
1973.253,0.9
1973.256,0.3
1973.259,0
1973.262,0.2
1973.264,0.2
1973.267,0
1973.27,0
1973.273,0.8
1973.275,1.5
1973.278,0
1973.281,0
1973.284,0
1973.286,0
1973.289,0
1973.292,0
1973.295,0.2
1973.297,0
1973.3,3
1973.303,5
1973.305,9.6
1973.308,20.5
1973.311,0
1973.314,0
1973.316,0
1973.319,0
1973.322,2.5
1973.325,1.1
1973.327,4.8
1973.33,0
1973.333,1.5
1973.336,13.2
1973.338,7.5
1973.341,5
1973.344,6.9
1973.347,6.6
1973.349,0
1973.352,1.2
1973.355,0
1973.358,0
1973.36,0
1973.363,3.9
1973.366,0
1973.368,0
1973.371,0
1973.374,0.4
1973.377,0
1973.379,2
1973.382,0
1973.385,0
1973.388,3.8
1973.39,7.9
1973.393,0
1973.396,0
1973.399,0
1973.401,0.5
1973.404,3.2
1973.407,6.7
1973.41,0.3
1973.412,0.6
1973.415,0
1973.418,0.2
1973.421,0
1973.423,0
1973.426,0
1973.429,0
1973.432,0
1973.434,0
1973.437,0
1973.44,0
1973.442,0
1973.445,0
1973.448,0
1973.451,0
1973.453,0
1973.456,0
1973.459,0
1973.462,0
1973.464,29.4
1973.467,12.1
1973.47,0
1973.473,0
1973.475,0
1973.478,0
1973.481,0
1973.484,0.9
1973.486,9.1
1973.489,0
1973.492,0
1973.495,0
1973.497,0
1973.5,0
1973.503,0
1973.505,0
1973.508,0
1973.511,11.8
1973.514,0
1973.516,0
1973.519,0
1973.522,0
1973.525,0
1973.527,0
1973.53,0
1973.533,29.1
1973.536,7.3
1973.538,13.7
1973.541,0.1
1973.544,2
1973.547,0
1973.549,5.9
1973.552,0.9
1973.555,0
1973.558,0.3
1973.56,0
1973.563,0
1973.566,0
1973.568,0
1973.571,0
1973.574,0
1973.577,0
1973.579,0
1973.582,25
1973.585,0
1973.588,0.8
1973.59,1.9
1973.593,10.7
1973.596,15.8
1973.599,1.7
1973.601,0
1973.604,0
1973.607,0
1973.61,0
1973.612,0
1973.615,0
1973.618,0
1973.621,0
1973.623,0
1973.626,0
1973.629,0
1973.632,0
1973.634,0.1
1973.637,0
1973.64,0
1973.642,0
1973.645,0
1973.648,0
1973.651,0
1973.653,7.7
1973.656,0
1973.659,0
1973.662,0
1973.664,0
1973.667,0.3
1973.67,0
1973.673,0
1973.675,0
1973.678,0
1973.681,0
1973.684,0
1973.686,0
1973.689,0
1973.692,0
1973.695,0
1973.697,0
1973.7,0
1973.703,0
1973.705,3.2
1973.708,1.6
1973.711,0
1973.714,7.3
1973.716,0
1973.719,16.6
1973.722,0.2
1973.725,0.5
1973.727,0
1973.73,0
1973.733,0.3
1973.736,6.3
1973.738,8.5
1973.741,0.1
1973.744,0.2
1973.747,0
1973.749,0
1973.752,0
1973.755,0
1973.758,0
1973.76,0.7
1973.763,14.1
1973.766,0
1973.768,0
1973.771,0
1973.774,1.9
1973.777,0
1973.779,0.9
1973.782,0
1973.785,0.1
1973.788,6.1
1973.79,0.9
1973.793,0
1973.796,0
1973.799,1.6
1973.801,0.4
1973.804,0
1973.807,1.6
1973.81,0
1973.812,0
1973.815,0.1
1973.818,0
1973.821,0
1973.823,0
1973.826,0
1973.829,0
1973.832,0
1973.834,0.9
1973.837,0
1973.84,2.9
1973.842,4.9
1973.845,0
1973.848,0
1973.851,0
1973.853,0
1973.856,7.3
1973.859,0.3
1973.862,0
1973.864,0.2
1973.867,0.2
1973.87,2
1973.873,1.9
1973.875,0
1973.878,0
1973.881,0.1
1973.884,0
1973.886,0
1973.889,0
1973.892,0.1
1973.895,0
1973.897,1.1
1973.9,0.4
1973.903,0
1973.905,0
1973.908,9.6
1973.911,0
1973.914,0
1973.916,0
1973.919,0.2
1973.922,0
1973.925,0
1973.927,0.1
1973.93,1.3
1973.933,10
1973.936,0.4
1973.938,0
1973.941,2
1973.944,0.1
1973.947,0.9
1973.949,0
1973.952,0.3
1973.955,0.4
1973.958,0.1
1973.96,0
1973.963,0
1973.966,5.8
1973.968,6.6
1973.971,7.6
1973.974,8.8
1973.977,2.8
1973.979,0
1973.982,2.1
1973.985,0.1
1973.988,0
1973.99,0.2
1973.993,1.8
1973.996,1.3
1973.999,0
1974.001,0.1
1974.004,0.5
1974.007,0
1974.01,9
1974.012,8
1974.015,6
1974.018,0.5
1974.021,9
1974.023,0.2
1974.026,12.1
1974.029,1
1974.032,12.8
1974.034,1.6
1974.037,0.3
1974.04,5.1
1974.042,2.9
1974.045,0.3
1974.048,0
1974.051,0
1974.053,0
1974.056,0.3
1974.059,0.6
1974.062,4.3
1974.064,0.1
1974.067,0
1974.07,3.5
1974.073,4.5
1974.075,0.2
1974.078,0
1974.081,0.1
1974.084,1
1974.086,5.1
1974.089,0.2
1974.092,4.6
1974.095,4.2
1974.097,9.3
1974.1,0
1974.103,3.3
1974.105,7
1974.108,4.3
1974.111,17.4
1974.114,0.3
1974.116,0.9
1974.119,0
1974.122,10.5
1974.125,5.8
1974.127,2.9
1974.13,0
1974.133,0
1974.136,0
1974.138,0
1974.141,0
1974.144,0.9
1974.147,0
1974.149,0
1974.152,0
1974.155,0
1974.158,0
1974.16,4.7
1974.163,0.1
1974.166,0
1974.168,1.2
1974.171,0
1974.174,0
1974.177,0
1974.179,0
1974.182,0
1974.185,14.3
1974.188,0.9
1974.19,0
1974.193,0
1974.196,0
1974.199,3.7
1974.201,2.3
1974.204,0
1974.207,2.3
1974.21,1.3
1974.212,2
1974.215,1.2
1974.218,0
1974.221,0
1974.223,0
1974.226,0.4
1974.229,0
1974.232,0
1974.234,0
1974.237,0
1974.24,0
1974.242,0
1974.245,0
1974.248,0
1974.251,0
1974.253,0
1974.256,0
1974.259,0
1974.262,0
1974.264,0
1974.267,0
1974.27,0
1974.273,0.2
1974.275,1
1974.278,5
1974.281,0
1974.284,0
1974.286,0
1974.289,0
1974.292,0
1974.295,0
1974.297,0
1974.3,0
1974.303,0
1974.305,0
1974.308,0
1974.311,0
1974.314,1.3
1974.316,0.3
1974.319,4.8
1974.322,0
1974.325,0
1974.327,0
1974.33,1.8
1974.333,1.5
1974.336,0.1
1974.338,0
1974.341,0.1
1974.344,0
1974.347,0
1974.349,0
1974.352,3.7
1974.355,2.2
1974.358,0
1974.36,0.2
1974.363,0.3
1974.366,0
1974.368,0
1974.371,0
1974.374,0
1974.377,0
1974.379,0
1974.382,0
1974.385,0
1974.388,0.3
1974.39,1.2
1974.393,0.6
1974.396,0
1974.399,0
1974.401,0
1974.404,0
1974.407,0
1974.41,0.5
1974.412,0
1974.415,0
1974.418,2.5
1974.421,0
1974.423,0
1974.426,1.2
1974.429,0.8
1974.432,9.2
1974.434,0
1974.437,6
1974.44,0
1974.442,0
1974.445,0
1974.448,0
1974.451,0
1974.453,1.7
1974.456,12.4
1974.459,0
1974.462,0
1974.464,0
1974.467,0
1974.47,0
1974.473,0
1974.475,0
1974.478,0
1974.481,9.6
1974.484,20.1
1974.486,5
1974.489,4.6
1974.492,1.1
1974.495,1.9
1974.497,0
1974.5,3.7
1974.503,0.1
1974.505,1.2
1974.508,0
1974.511,0
1974.514,0
1974.516,0
1974.519,0
1974.522,1.7
1974.525,0
1974.527,2.5
1974.53,4.9
1974.533,2.9
1974.536,0.7
1974.538,8.4
1974.541,1.2
1974.544,0
1974.547,0.3
1974.549,0
1974.552,0
1974.555,0.1
1974.558,1
1974.56,6.7
1974.563,0
1974.566,0
1974.568,0
1974.571,0
1974.574,0
1974.577,0
1974.579,0.1
1974.582,0
1974.585,0
1974.588,8.6
1974.59,17.4
1974.593,0
1974.596,0
1974.599,0.4
1974.601,2.6
1974.604,3.5
1974.607,1.5
1974.61,6.3
1974.612,2.2
1974.615,0.9
1974.618,0.2
1974.621,3.1
1974.623,0
1974.626,3.7
1974.629,3.6
1974.632,0
1974.634,0
1974.637,0
1974.64,0
1974.642,0
1974.645,0
1974.648,19.2
1974.651,0.1
1974.653,0
1974.656,0
1974.659,0
1974.662,3.4
1974.664,5.7
1974.667,5.8
1974.67,10.7
1974.673,1.1
1974.675,28.5
1974.678,4.6
1974.681,2.9
1974.684,1.7
1974.686,1.1
1974.689,1.1
1974.692,0
1974.695,2.1
1974.697,0.6
1974.7,0
1974.703,0.1
1974.705,3.4
1974.708,0
1974.711,0.3
1974.714,0
1974.716,0
1974.719,0
1974.722,1
1974.725,10.2
1974.727,12.3
1974.73,3.3
1974.733,5.6
1974.736,25.2
1974.738,22.5
1974.741,0
1974.744,1.6
1974.747,0
1974.749,4.8
1974.752,4.4
1974.755,0.5
1974.758,1.5
1974.76,0
1974.763,6.4
1974.766,8.7
1974.768,0.1
1974.771,4.7
1974.774,4.9
1974.777,0
1974.779,0
1974.782,0
1974.785,0
1974.788,7.6
1974.79,2.7
1974.793,0.3
1974.796,7.5
1974.799,4.5
1974.801,1.4
1974.804,0.5
1974.807,0
1974.81,0
1974.812,0
1974.815,0
1974.818,0
1974.821,0
1974.823,0.1
1974.826,0
1974.829,1.3
1974.832,1.1
1974.834,0.3
1974.837,1.7
1974.84,2.8
1974.842,0
1974.845,0
1974.848,0.2
1974.851,0.9
1974.853,0
1974.856,3.2
1974.859,1.5
1974.862,12
1974.864,1
1974.867,17.9
1974.87,10.4
1974.873,4.7
1974.875,6.3
1974.878,30
1974.881,2.3
1974.884,9.2
1974.886,8.4
1974.889,24.9
1974.892,0
1974.895,0.3
1974.897,0.6
1974.9,0
1974.903,0.2
1974.905,0.4
1974.908,0.1
1974.911,4.2
1974.914,0
1974.916,0
1974.919,0
1974.922,0
1974.925,0
1974.927,0
1974.93,0
1974.933,0
1974.936,0.1
1974.938,0
1974.941,4.2
1974.944,1.4
1974.947,0.4
1974.949,0
1974.952,0.3
1974.955,0.2
1974.958,0.5
1974.96,0
1974.963,0.2
1974.966,0
1974.968,0
1974.971,1.6
1974.974,0.9
1974.977,0.3
1974.979,1.1
1974.982,7.6
1974.985,8.4
1974.988,2.8
1974.99,0.5
1974.993,0
1974.996,0
1974.999,0
1975.001,1.3
1975.004,0
1975.007,0
1975.01,0
1975.012,0
1975.015,1.5
1975.018,0.6
1975.021,0
1975.023,0
1975.026,0
1975.029,0
1975.032,6.4
1975.034,0.3
1975.037,3.2
1975.04,1.6
1975.042,5.6
1975.045,0.4
1975.048,14.3
1975.051,7
1975.053,13.4
1975.056,2.8
1975.059,1.9
1975.062,0.5
1975.064,4.1
1975.067,0.4
1975.07,12.3
1975.073,4.4
1975.075,6.4
1975.078,2.1
1975.081,5.5
1975.084,0.8
1975.086,0.1
1975.089,0
1975.092,0
1975.095,0
1975.097,0
1975.1,0
1975.103,0
1975.105,0
1975.108,0
1975.111,0.6
1975.114,3.5
1975.116,6.5
1975.119,0.4
1975.122,7.4
1975.125,1.4
1975.127,0.2
1975.13,1
1975.133,7.2
1975.136,0
1975.138,0
1975.141,0
1975.144,0.1
1975.147,0.1
1975.149,0
1975.152,0
1975.155,0
1975.158,0
1975.16,0
1975.163,0.2
1975.166,2.1
1975.168,0.4
1975.171,6.5
1975.174,0.1
1975.177,6.2
1975.179,4.4
1975.182,15.3
1975.185,1.6
1975.188,0.2
1975.19,1.3
1975.193,0.7
1975.196,6.2
1975.199,0
1975.201,0.1
1975.204,0.1
1975.207,0
1975.21,0.2
1975.212,0.2
1975.215,0
1975.218,8.1
1975.221,0.3
1975.223,0
1975.226,0
1975.229,0
1975.232,10.7
1975.234,2.4
1975.237,0
1975.24,0.5
1975.242,0.5
1975.245,0
1975.248,3.1
1975.251,2.3
1975.253,3.3
1975.256,1.4
1975.259,0.4
1975.262,0
1975.264,2.9
1975.267,4.5
1975.27,0
1975.273,1.6
1975.275,0
1975.278,0
1975.281,1
1975.284,4.5
1975.286,0.7
1975.289,1.2
1975.292,0.8
1975.295,12.3
1975.297,0
1975.3,0.6
1975.303,0
1975.305,0
1975.308,0
1975.311,0
1975.314,0
1975.316,0
1975.319,0
1975.322,0.5
1975.325,0.5
1975.327,0.6
1975.33,0
1975.333,5.5
1975.336,0
1975.338,0
1975.341,0
1975.344,0
1975.347,3.7
1975.349,0
1975.352,0
1975.355,0
1975.358,0
1975.36,3.5
1975.363,1.8
1975.366,0
1975.368,1.3
1975.371,21.3
1975.374,10.2
1975.377,0
1975.379,0
1975.382,0
1975.385,0
1975.388,0.5
1975.39,0
1975.393,0.3
1975.396,0
1975.399,0
1975.401,0
1975.404,0
1975.407,0
1975.41,0
1975.412,0
1975.415,1.6
1975.418,3.7
1975.421,0
1975.423,0
1975.426,0
1975.429,0
1975.432,0
1975.434,0
1975.437,0
1975.44,0
1975.442,0
1975.445,0
1975.448,0
1975.451,0
1975.453,0
1975.456,0.3
1975.459,1.6
1975.462,0
1975.464,0
1975.467,0
1975.47,0
1975.473,0
1975.475,0.7
1975.478,0
1975.481,0
1975.484,0
1975.486,0
1975.489,0
1975.492,0
1975.495,0
1975.497,0
1975.5,0
1975.503,0
1975.505,0
1975.508,0
1975.511,0
1975.514,18.4
1975.516,0
1975.519,0
1975.522,0
1975.525,0
1975.527,3.6
1975.53,0
1975.533,0.6
1975.536,9.3
1975.538,0.1
1975.541,0.1
1975.544,2.8
1975.547,0
1975.549,0.2
1975.552,0.2
1975.555,0
1975.558,1.1
1975.56,0
1975.563,0
1975.566,0
1975.568,0
1975.571,0
1975.574,0
1975.577,0
1975.579,27.2
1975.582,0
1975.585,0
1975.588,0
1975.59,3.3
1975.593,0
1975.596,0
1975.599,0
1975.601,6.1
1975.604,0
1975.607,0
1975.61,0
1975.612,0
1975.615,0
1975.618,4.1
1975.621,3.4
1975.623,0.7
1975.626,0
1975.629,2.6
1975.632,0.3
1975.634,0.5
1975.637,1.2
1975.64,0
1975.642,2.3
1975.645,0
1975.648,0
1975.651,0
1975.653,0
1975.656,0
1975.659,0
1975.662,1
1975.664,0.2
1975.667,0
1975.67,0
1975.673,0.5
1975.675,0
1975.678,0
1975.681,0
1975.684,0
1975.686,0.3
1975.689,1.6
1975.692,0
1975.695,1.7
1975.697,0.7
1975.7,43
1975.703,1.5
1975.705,0
1975.708,6.4
1975.711,3.1
1975.714,0.5
1975.716,0.5
1975.719,0
1975.722,0
1975.725,0
1975.727,0
1975.73,0.8
1975.733,6.6
1975.736,23
1975.738,3.7
1975.741,0.6
1975.744,1.3
1975.747,2.8
1975.749,4
1975.752,2.6
1975.755,0
1975.758,0
1975.76,0
1975.763,0
1975.766,0
1975.768,0
1975.771,3.3
1975.774,0
1975.777,0
1975.779,0
1975.782,0
1975.785,3.3
1975.788,0.5
1975.79,0
1975.793,4.6
1975.796,0.1
1975.799,0
1975.801,0
1975.804,0
1975.807,0
1975.81,0.1
1975.812,0
1975.815,0
1975.818,0
1975.821,0.1
1975.823,0
1975.826,0
1975.829,0
1975.832,2.3
1975.834,0.3
1975.837,4
1975.84,0.1
1975.842,0
1975.845,0.5
1975.848,0
1975.851,0
1975.853,0
1975.856,0
1975.859,0
1975.862,0
1975.864,0
1975.867,0
1975.87,0.2
1975.873,17.7
1975.875,1.8
1975.878,0.3
1975.881,0.9
1975.884,2.2
1975.886,0
1975.889,0
1975.892,0
1975.895,0
1975.897,1.9
1975.9,2.8
1975.903,0.8
1975.905,2.3
1975.908,18.4
1975.911,0.2
1975.914,0.1
1975.916,17.6
1975.919,0
1975.922,0
1975.925,0
1975.927,0
1975.93,0
1975.933,0
1975.936,0
1975.938,0
1975.941,0
1975.944,0.1
1975.947,0.2
1975.949,0
1975.952,0
1975.955,0
1975.958,2.2
1975.96,0
1975.963,1.7
1975.966,0
1975.968,0
1975.971,0
1975.974,0
1975.977,3.1
1975.979,0.4
1975.982,0
1975.985,0
1975.988,0
1975.99,0
1975.993,0
1975.996,0
1975.999,1.1
1976.001,0.5
1976.004,1.6
1976.007,0.3
1976.01,6.5
1976.012,0
1976.015,0.1
1976.018,0
1976.02,0
1976.023,1.9
1976.026,0.1
1976.029,0
1976.031,0
1976.034,0
1976.037,0
1976.04,0
1976.042,0
1976.045,0
1976.048,0.1
1976.051,0.2
1976.053,0.4
1976.056,0
1976.059,0
1976.061,0.5
1976.064,0.4
1976.067,0
1976.07,1.7
1976.072,0
1976.075,0
1976.078,0
1976.081,0
1976.083,0
1976.086,0.2
1976.089,0.3
1976.092,0.2
1976.094,0.1
1976.097,0.1
1976.1,0.1
1976.102,0.3
1976.105,0.9
1976.108,1.4
1976.111,4.3
1976.113,0.2
1976.116,15.2
1976.119,0.1
1976.122,0
1976.124,0
1976.127,0.2
1976.13,0.4
1976.133,0
1976.135,0
1976.138,0
1976.141,2.3
1976.143,0
1976.146,0.5
1976.149,0
1976.152,0
1976.154,0
1976.157,0
1976.16,0.1
1976.163,1.5
1976.165,0
1976.168,0
1976.171,0
1976.173,0
1976.176,0
1976.179,0
1976.182,0.1
1976.184,0
1976.187,0
1976.19,0
1976.193,2.5
1976.195,4
1976.198,0.1
1976.201,1.1
1976.204,5.5
1976.206,0.5
1976.209,0.4
1976.212,0
1976.214,0
1976.217,0
1976.22,0
1976.223,0
1976.225,0
1976.228,0.7
1976.231,0.2
1976.234,0.1
1976.236,0
1976.239,0
1976.242,0
1976.245,0
1976.247,0
1976.25,0
1976.253,1.5
1976.255,0
1976.258,0.2
1976.261,0
1976.264,0
1976.266,0.3
1976.269,0
1976.272,0
1976.275,0
1976.277,0
1976.28,0
1976.283,3.5
1976.286,4.5
1976.288,0
1976.291,0.1
1976.294,0
1976.296,0
1976.299,0
1976.302,0
1976.305,0
1976.307,0
1976.31,0.2
1976.313,0
1976.316,0
1976.318,0
1976.321,0
1976.324,0
1976.327,0
1976.329,0
1976.332,0.7
1976.335,0.1
1976.337,0.1
1976.34,0.3
1976.343,0.2
1976.346,0
1976.348,0
1976.351,0
1976.354,1.3
1976.357,0
1976.359,0.1
1976.362,0.1
1976.365,0
1976.367,0
1976.37,0.8
1976.373,0
1976.376,0.5
1976.378,0.2
1976.381,4.3
1976.384,0.9
1976.387,0
1976.389,0
1976.392,0
1976.395,9
1976.398,0
1976.4,0
1976.403,0
1976.406,1.2
1976.408,0
1976.411,0
1976.414,6.1
1976.417,0
1976.419,9.2
1976.422,0
1976.425,0
1976.428,0
1976.43,0
1976.433,0
1976.436,0
1976.439,0
1976.441,0
1976.444,0
1976.447,0
1976.449,0
1976.452,0
1976.455,0
1976.458,1.6
1976.46,0
1976.463,0.3
1976.466,6.3
1976.469,0.1
1976.471,0
1976.474,0
1976.477,0
1976.48,0
1976.482,0
1976.485,0
1976.488,0
1976.49,0
1976.493,0
1976.496,0
1976.499,0
1976.501,0
1976.504,0.1
1976.507,1.4
1976.51,0
1976.512,0
1976.515,0
1976.518,0
1976.52,0.4
1976.523,0
1976.526,0
1976.529,0
1976.531,1.9
1976.534,0
1976.537,35.1
1976.54,0.2
1976.542,0
1976.545,0
1976.548,0.2
1976.551,8.1
1976.553,0
1976.556,0
1976.559,0
1976.561,0
1976.564,0
1976.567,0
1976.57,0
1976.572,0
1976.575,0
1976.578,0
1976.581,0
1976.583,0
1976.586,0
1976.589,0
1976.592,0
1976.594,0
1976.597,0
1976.6,0
1976.602,0
1976.605,0
1976.608,0
1976.611,0
1976.613,0
1976.616,0
1976.619,0
1976.622,0
1976.624,0
1976.627,0
1976.63,0
1976.633,0
1976.635,0
1976.638,0
1976.641,0
1976.643,0
1976.646,0
1976.649,0
1976.652,0
1976.654,0.2
1976.657,2.7
1976.66,10.7
1976.663,0
1976.665,0
1976.668,2.6
1976.671,0
1976.673,0
1976.676,0
1976.679,0
1976.682,0
1976.684,0
1976.687,0.8
1976.69,1.2
1976.693,23.8
1976.695,0.9
1976.698,0
1976.701,2.5
1976.704,1.1
1976.706,0
1976.709,0
1976.712,0.3
1976.714,0
1976.717,0
1976.72,0
1976.723,0
1976.725,18.5
1976.728,2.9
1976.731,3.3
1976.734,10.5
1976.736,9.4
1976.739,12.8
1976.742,12.1
1976.745,1.4
1976.747,6.7
1976.75,7.2
1976.753,9.7
1976.755,14.9
1976.758,0.9
1976.761,8.1
1976.764,6.1
1976.766,0.2
1976.769,1
1976.772,0
1976.775,2.8
1976.777,8.3
1976.78,3.3
1976.783,7.4
1976.786,7.5
1976.788,0
1976.791,1.2
1976.794,6.6
1976.796,0.9
1976.799,0.1
1976.802,0.2
1976.805,2.7
1976.807,3.8
1976.81,0.3
1976.813,0
1976.816,5
1976.818,0.6
1976.821,0
1976.824,5.3
1976.827,1.2
1976.829,0
1976.832,2.2
1976.835,2.2
1976.837,0
1976.84,0
1976.843,0.5
1976.846,1.8
1976.848,2.6
1976.851,1.9
1976.854,1.6
1976.857,5.3
1976.859,0.1
1976.862,13.3
1976.865,7.2
1976.867,0
1976.87,0
1976.873,5.5
1976.876,2
1976.878,0
1976.881,0
1976.884,0
1976.887,0
1976.889,0
1976.892,0
1976.895,0
1976.898,0
1976.9,0
1976.903,1.1
1976.906,0.8
1976.908,10.3
1976.911,7.1
1976.914,25.4
1976.917,0.4
1976.919,0
1976.922,0
1976.925,0
1976.928,7.7
1976.93,2.6
1976.933,5.5
1976.936,0
1976.939,0
1976.941,0.1
1976.944,0.2
1976.947,0.1
1976.949,0
1976.952,0
1976.955,0
1976.958,9.7
1976.96,9.4
1976.963,8.7
1976.966,2.3
1976.969,4.5
1976.971,0.1
1976.974,0
1976.977,0
1976.98,0
1976.982,0
1976.985,0
1976.988,2.6
1976.99,0
1976.993,0.1
1976.996,6.6
1977.001,3.1
1977.004,0
1977.007,0
1977.01,1.5
1977.012,4
1977.015,0
1977.018,0
1977.021,1.9
1977.023,0
1977.026,0
1977.029,0
1977.032,0
1977.034,16.2
1977.037,2.1
1977.04,0
1977.042,0
1977.045,0.1
1977.048,1.2
1977.051,0
1977.053,1.5
1977.056,7.7
1977.059,3.8
1977.062,0
1977.064,2.1
1977.067,6.2
1977.07,0.5
1977.073,4.1
1977.075,0.1
1977.078,0
1977.081,0
1977.084,1.3
1977.086,0
1977.089,5
1977.092,0.7
1977.095,5.6
1977.097,5.4
1977.1,0.7
1977.103,1.1
1977.105,0.8
1977.108,16.1
1977.111,0.4
1977.114,0
1977.116,1.3
1977.119,0
1977.122,0.1
1977.125,0.6
1977.127,0.4
1977.13,1.8
1977.133,12.4
1977.136,11.4
1977.138,5
1977.141,6.7
1977.144,6.9
1977.147,9.1
1977.149,0.7
1977.152,0
1977.155,0
1977.158,0
1977.16,2.6
1977.163,3.5
1977.166,0.1
1977.168,0.1
1977.171,0
1977.174,0
1977.177,0
1977.179,0.1
1977.182,0
1977.185,0
1977.188,1.6
1977.19,1.7
1977.193,0.2
1977.196,8.6
1977.199,1.3
1977.201,8.1
1977.204,5.3
1977.207,0.6
1977.21,2.1
1977.212,6.2
1977.215,2.9
1977.218,1
1977.221,0.1
1977.223,2
1977.226,0
1977.229,0
1977.232,10
1977.234,2
1977.237,1.1
1977.24,0
1977.242,0
1977.245,3.8
1977.248,3.5
1977.251,0
1977.253,0.2
1977.256,0
1977.259,0
1977.262,0.5
1977.264,0
1977.267,0
1977.27,0.4
1977.273,1
1977.275,0.2
1977.278,0
1977.281,0
1977.284,0
1977.286,0
1977.289,0
1977.292,0
1977.295,0
1977.297,1.9
1977.3,4.8
1977.303,0.3
1977.305,0.7
1977.308,4.9
1977.311,0.1
1977.314,0
1977.316,9.8
1977.319,0
1977.322,3
1977.325,1
1977.327,1.1
1977.33,2.3
1977.333,14.4
1977.336,1.6
1977.338,3.2
1977.341,1.7
1977.344,3.8
1977.347,0.7
1977.349,0
1977.352,4
1977.355,0
1977.358,3.9
1977.36,0.8
1977.363,0
1977.366,0
1977.368,1
1977.371,1.6
1977.374,0
1977.377,0
1977.379,0
1977.382,0
1977.385,0
1977.388,0
1977.39,0
1977.393,0
1977.396,1.8
1977.399,0
1977.401,0
1977.404,0
1977.407,0
1977.41,0
1977.412,0
1977.415,0
1977.418,0
1977.421,0
1977.423,1
1977.426,0.1
1977.429,3.8
1977.432,6.4
1977.434,0.9
1977.437,9.1
1977.44,8.2
1977.442,3.2
1977.445,12.8
1977.448,20.3
1977.451,0.2
1977.453,0
1977.456,0
1977.459,1.3
1977.462,1.4
1977.464,0
1977.467,0
1977.47,0
1977.473,0
1977.475,0
1977.478,1.5
1977.481,0.4
1977.484,0
1977.486,3.4
1977.489,0
1977.492,0
1977.495,0.9
1977.497,0
1977.5,0
1977.503,0
1977.505,0
1977.508,0
1977.511,0
1977.514,0
1977.516,0
1977.519,0
1977.522,0
1977.525,0
1977.527,0.9
1977.53,0
1977.533,0
1977.536,0
1977.538,0
1977.541,4.7
